"Priority","fdc_id","food_desc","food_group","Edible_factor_in_FCT","ENERCkJ","ENERCkcal_standardised","WATERg","CHOAVLDFg","NTg","PROCNTg","PROPLAg","PROANIg","FIBTGg","ASHg","FATg","CHOLEg","CHOLEmg","FASATg","FAMSg","FAPUg","STARCHg","SUGARg","CAmg","FEmg","MGmg","Pmg","Kmg","NAmg","ZNmg","CUmg","SEmcg","MNmcg","VITAmcg","CARBEQmcg","VITDmcg","VITEmg","THIAmg","RIBFmg","NIAmg","VITB6_mg","FOLmcg","VITCmg","source_fct","nutrient_data_source"
1,"011001","Maize, sorghum and wheat grains, boiled (Likhobe)","GRAINS",1,434.7548,108.209125532,73.2480988593156,19.521863118,0.469201520912548,2.93250951,2.93250950570342,0,2.79467681,1.8412548,1.82129278,0,0,0.241539923954373,0.404752851711027,0.98745247148289,5.82604562737643,0.0389733840304183,25.237643,1.00998098859316,33.536122,97.05798,104.3203422,207.604562737643,0.469106463878327,0.128707224334601,0,66.957319391635,0.0285171102661597,0,0,0.592395436355823,0.0645057034220532,0.0232699619771863,0.566178707224335,0.0326235741444867,3.5171102661597,0,"LS06","Recipe"
1,"011002","Maize meal, super, white, unfortified, raw","GRAINS",1,1471.4,341.4,12,74,1.23,7.7,7.7,0,4.9,0.5,1.4,NA,NA,0.189,0.28,0.42,67.2,6.8,3,0.7,36,60,108,3,0.58,0.1,NA,170,10,NA,0,0.34,0.13,0.02,0.8,0.17,8,0.12,"LS06","MRC05"
1,"011042","Maize meal, super, white, fortified, raw","GRAINS",1,1482.9,343.7,12.1,74,1.22,7.6,7.6,0,4.1,0.5,1.7,0,0,0.195,0.32,0.491,74.6,0,5,2.6,38,60,98,3,2.07,0.1,NA,190,184,NA,NA,0.36,0.43,0.19,3.5,0.63,210,0.12,"LS06","MRC05"
1,"011003","Maize meal, white, sifted, unfortified, raw","GRAINS",1,1482.7,336.9,11.9,68,1.33,8.3,8.3,0,7.3,0.9,3.3,0,0,0.462,0.897,1.431,68.4,9.9,3,1.5,98,190,196,3,1.67,0.16,NA,360,12,NA,NA,0.56,0.38,0.05,1.7,0.31,29,128,"LS06","MRC05"
1,"011043","Maize meal, white, sifted, fortified, raw","GRAINS",1,1487.8,340.4,11.8,69,1.35,8.4,8.4,0,6.7,0.9,3.2,0,0,0.421,0.825,1.376,68.5,0.5,12,3.2,98,90,197,4,2.98,0.16,NA,330,196,NA,NA,0.62,0.68,0.23,4.6,0.75,225,125,"LS06","MRC05"
1,"011004","Maize meal, yellow, refined, raw","GRAINS",1,1488.2,386.5,13,81.6,1.424,8.9,8.9,0,3.4,0.6,2.5,0,0,0.33,0.78,0.95,NA,0,4,0.7,75,174,251,7,0.9,0.09,0,300,49,NA,0,0.64,0.32,0.04,0.9,0.06,16,0,"LS06","SA91"
1,"011005","Maize meal, special, white, unfortified, raw","GRAINS",1,1493.6,344.9,12,71.5,1.24,7.7,7.7,0,5.2,0.8,2.9,0,0,0.392,0.78,1.255,70.3,1.2,9,2.9,88,175,186,4,2.91,0.14,NA,290,235,NA,NA,0.62,0.77,0.21,4.6,0.72,265,131,"LS06","MRC05"
1,"011006","Maize meal, special, white, fortified, raw","GRAINS",1,1497.7,344.5,11.6,71.5,1.23,7.6,7.6,0,5.5,0.8,2.9,NA,NA,0.392,0.78,1.255,69.9,1.6,6,1.2,83,105,180,7,1.53,0.22,0,540,23,NA,0,0.49,0.38,0.05,1.6,0.37,42,126,"LS06","MRC05"
1,"011007","Maize, whole grain, white, dried, raw","GRAINS",1,1450.39,378.7,13,75.3,1.472,9.2,9.2,0,10.6,1.13,4.3,0,0,0.53,1.23,1.94,NA,0,10,3,123,241,346,11,2.3,0.2,0,700,0,NA,0,1.3,0.5,0.12,2.2,0.3,33,0,"LS06","SA91"
1,"011040","Maize, whole, grain, white, dried, roasted (Machechisa)","GRAINS",1,629.3633,142.977816124,67.4157303370787,28.202247191,0.551310861423221,3.43249287,3.43249287234778,0,3.95482874,0.4215997,1.60431732,0,0,0.19774143721134,0.458909373150845,0.723808279603772,0,0,3.730971,1.11929115402645,45.890937,89.91639,129.0915798,4.10406756476365,0.858123218086946,0.0746194102684301,0,261.167935939505,0,0,0,0.485026166744795,0.158566246820414,0.0380558992368993,0.779772837305094,0.0839468365519838,6.15610134714548,0,"LS06","Recipe"
1,"011010","Maize, whole grain, yellow, dried, raw","GRAINS",1,1450.39,378.7,13,75.3,1.472,9.2,9.2,0,10.6,1.13,4.3,0,0,0.53,1.23,1.94,NA,0,10,3,123,241,346,11,2.3,0.2,0,700,49,NA,0,1.3,0.5,0.12,2.2,0.3,33,0,"LS06","SA91"
1,"011014","Maize samp/rice , white, raw","GRAINS",1,1454,387.1,13,85.9,1.408,8.8,8.8,0,3.2,0.6,0.7,0,0,0.09,0.21,0.28,NA,0,3,0.6,28,60,110,3,0.5,0.07,0,100,0,NA,0,0.18,0.13,0.01,0.5,0.025,10,0,"LS06","SA91"
1,"011015","Maize samp/rice, white, boiled","GRAINS",1,364,98.6,78.2,21.5,0.352,2.2,2.2,0,0.8,0.2,0.2,0,0,0.03,0.05,0.07,NA,0,1,0.2,7,15,28,1,0.13,0.02,0,30,0,NA,0,0.05,0.03,0,0.1,0.006,3,0,"LS06","SA91"
1,"011038","Maize samp with dried beans (Umngdusho)","GRAINS",1,613.5835,146.57236842,62.3774671052632,27.158717105,0.845394736842105,5.28371711,5.28371710526316,0,4.64638158,1.004523,1.64473684,0,0,0.213610197368421,0.301027960526316,1.05123355263158,0,0,19.777961,1.33758223684211,10.365954,46.05674,257.3560855,171.052631578947,0.625411184210526,0.20139802631579,0,0,0.0370065789473684,NA,0,0.590707236842105,0.0715460526315789,0.0197368421052632,0.370065789473684,0.0569901315789474,39.0625,0.616776315789474,"LS06","Recipe"
1,"011018","Hard porridge from white maize meal, boiled (Papa )","GRAINS",1,568.8838,148.98012229,66.632874617737,31.19266055,0.54434250764526,3.40214067,3.40214067278287,0,1.29969419,0.3396024,0.95565749,0,0,0.126146788990826,0.298165137614679,0.363149847094801,0,0,3.733945,0.267584097859327,29.772171,66.51376,95.9480122,4.88073394495413,0.344036697247706,0.0421207951070336,0,114.678899082569,0,NA,0,0.244648318042813,0.073394495412844,0.00917431192660551,0.206422018348624,0.0137614678899083,3.05810397553517,0,"LS06","Recipe"
1,"011019","Soft porridge from white maize meal, boiled (Lesheleshele)","GRAINS",1,291.5675,75.2318339,82.7470588235294,16.297577855,0.197093425605536,1.23183391,1.2318339100346,0,0.47058824,0.2598616,0.34602076,0,0,0.0456747404844291,0.107958477508651,0.131487889273356,0,5.00346020761246,7.567474,0.273356401384083,12.460208,25.0692,52.5951557,5.1280276816609,0.124567474048443,0.0246782006920415,0,41.522491349481,0,NA,0,0.0885813148788927,0.0268858131487889,0.0042560553633218,0.0809688581314879,0.00498269896193772,1.10726643598616,0,"LS06","Recipe"
1,"011020","Hard porridge from yellow maize meal, boiled (Papa)","GRAINS",1,568.8838,148.98012229,66.632874617737,31.19266055,0.54434250764526,3.40214067,3.40214067278287,0,1.29969419,0.3396024,0.95565749,0,0,0.126146788990826,0.298165137614679,0.363149847094801,0,0,3.733945,0.267584097859327,29.772171,66.51376,95.9480122,4.88073394495413,0.344036697247706,0.0421207951070336,0,114.678899082569,18.7308868501529,NA,0,0.244648318042813,0.073394495412844,0.00917431192660551,0.206422018348624,0.0137614678899083,3.05810397553517,0,"LS06","Recipe"
2,"011021","Popped corn, plain, salted","GRAINS",1,2506.7,587.090909092,0.9,44.272727273,0.99,6.2,6.2,0,NA,2,42.8,0,0,4.3,14.5,19.7,43.2727272727273,1.04761904761905,10,1.1,81,170,220,4,1.7,NA,NA,0.01,NA,230,NA,11.03,0.18,0.11,1,0.2,9,0,"LS06","GB6"
1,"011022","Rice, white, raw","GRAINS",1,1450.09,338.08,13.29,76.35,1.09243700980938,6.5,6.5,0,2.8,0.54,0.52,0,0,0.14,0.161,0.138,NA,NA,3,4.23,23,95,76,1,1.1,0.21,15.1,1.037,NA,NA,0,0.1,0.565,0.048,4.113,0.171,6,0,"LS06","US18"
1,"011023","Rice, white, boiled","GRAINS",1,526.39,124.07,68.53,27.73,0.396638668176945,2.36,2.36,0,1,0.2,0.19,0,0,0.051,0.058,0.05,NA,NA,1,1.46,8,33,26,0,0.4,0.072,7.5,0.357,NA,NA,0,0,0.164,0.016,1.493,0.059,2,0,"LS06","US18"
1,"011024","Mealie meal and wheat bread (Mochahlama)","GRAINS",1,440.5449,100.66731381,73.5726087103293,20.67817492,0.481521468937823,2.89535619,2.71629573168393,0,1.01452009,0.5475448,0.48590993,0,0,0.0685151703060722,0.0845994435399849,0.169756795210746,18.718398646691,1.88634987467749,15.626103,0.549492756736519,16.185569,40.64158,56.7570227,124.999472540659,0.331160552485849,0.0580738728865184,0.517857183957871,0,1.87008311992009,0,0,0.124360527474686,0.0449380973716797,0.0237968077009831,0.444939526306987,0.0416561014962199,8.80107868312391,0.0238435597789811,"LS06","Recipe"
1,"011030","Sorghum, whole grain, raw","GRAINS",1,1526.21,350.22,9.2,68.33,1.808,11.3,11.3,0,6.3,1.57,3.3,0,0,0.457,0.993,1.37,NA,NA,28,4.4,NA,287,350,6,NA,NA,NA,NA,NA,NA,0,0,0.237,0.142,2.927,NA,NA,0,"LS06","US18"
1,"011025","Sorghum flour","GRAINS",1,1478.37,347.58,11,72.2,1.6592,10.37,10.37,0,4.66,1.57,1.7,0,0,NA,NA,NA,71.4,0.370000004768372,12,5.8,NA,NA,NA,44,2.14,NA,NA,NA,NA,1,0,0,0.18,0.12,0.91,NA,NA,0,"LS06","MALI"
1,"011026","Sorghum porridge, hard (Papa)","GRAINS",1,567.6535,134.693242456,65.7157031419826,27.722819909,0.63708729629854,3.9817956,3.98179560186587,0,1.7893122,0.7135746,0.65275338,0,0,0,0,0,27.4156418489126,0.142069854549378,6.822425,2.2270409345055,1.107377,0,0,19.1095471083569,0.821701310317548,0.00775163834237881,0,0,0,0,0,0,0.0414690380907921,0.0276460253938614,0.209649025903449,0,0,0,"LS06","Recipe"
1,"011027","Sorghum porridge, soft (Lesheleshele)","GRAINS",1,302.145,72.962721386,82.4254638862853,14.038731774,0.294892338917117,1.84307712,1.25990176111178,0.5831754,0.56616608,0.4735262,0.82616509,0.00182242299100064,1.82242299100064e-06,0.353550060254124,0.164018069190058,0.0200466529010071,8.67473343716305,5.31175554501587,28.93704,0.877800407331975,4.012368,16.72073,42.4624557,17.926567488143,0.329251087040782,0.0125504196646911,0.364484598200128,0.728969196400256,7.28969196400256,3.58409854896793,0.00546726897300192,0.025513921874009,0.0155817165730555,0.0248760738271588,0.0827380037914291,0.00295232524542104,0.45560574775016,0.182242299100064,"LS06","Recipe"
1,"011037","Wheat, whole grain, raw","GRAINS",1,1383.25,304.4,12.17,61.74,1.77530019475895,10.35,10.35,0,12.5,1.68,1.56,0,0,0.289,0.178,0.656,61.29,0.41,27,3.21,126,493,397,2,2.63,0.45,NA,4.391,NA,NA,0,1.00999999046326,0.394,0.096,4.8,0.272,41,0,"LS06","US18"
2,"011031","Wheat flour, for brown bread","GRAINS",1,1494.01,317.490909092,14,62.272727273,2.2,12.6,12.6,0,NA,0.47,2,0,0,0.3,0.2,0.9,60.7272727272727,1.61904761904762,130,3.2,80,230,250,4,1.9,0.32,4,1.9,NA,0,NA,0.6,0.39,0.07,4,0.3,51,0,"LS06","GB6"
2,"011032","Wheat flour, for white bread","GRAINS",1,1482.01,332.41818182,14,68.454545455,2.02,11.5,11.5,0,NA,0.47,1.4,0,0,0.2,0.1,0.6,67.1818181818182,1.33333333333333,140,2.1,31,120,130,3,0.9,0.18,3,0.7,NA,0,NA,0.3,0.32,0.03,2,0.15,31,0,"LS06","GB6"
1,"011033","Wheat flour, white, self raising flour","GRAINS",1,1441.89,336.6,10.6,71.5,1.584,9.9,9.9,0,2.7,4.33,1,0,0,0.15,0.09,0.41,NA,NA,338,1.6,19,595,124,1270,0.62,0.11,NA,1,0,NA,0,0.004,0.1,0.03,0.7,0.05,42,0,"LS06","SA91"
2,"011034","Wheat flour, white, for cake, sifted","GRAINS",1,1479.37,321.309090908,14,68.727272727,1.56,8.9,8.9,0,NA,0.39,1.2,0,0,0.2,0.1,0.5,67.5454545454545,1.23809523809524,350,2,20,450,150,360,0.6,0.17,2,6,NA,0,NA,0.3,0.3,0.3,1.5,0.15,19,0,"LS06","BG6"
2,"011035","Wheat flour, whole-wheat meal","GRAINS",1,1478.8,302.963636364,14,58.090909091,2.18,12.7,12.7,0,NA,1.6,2.2,0,0,0.3,0.3,1,NA,NA,38,3.9,120,320,340,3,2.9,0.45,6,3.1,NA,0,NA,1.4,0.47,0.09,5.7,0.5,57,0,"LS06","GB6"
1,"011036","Wheat, bran, crude","GRAINS",1,1133.24,189.29,9.89,21.71,2.46434233613483,15.55,15.55,0,42.8,5.79,4.25,0,0,0.63,0.637,2.212,NA,0.41,73,10.57,611,1013,1182,2,7.27,0.998,77.6,11.5,NA,0,0,1.49000000953674,0.523,0.577,13.578,1.303,79,0,"LS06","US18"
1,"011041","Wheat, sorghum, dried beans, boiled (Likhobe)","GRAINS",1,404.461,89.806083698,73.1730038022814,16.755703422,0.586311787072243,3.66444867,3.66444866920152,0,3.63117871,1.9134981,0.68060837,0,0,0.100998098859316,0.142271863117871,0.346787072243346,5.82604562737643,0.0389733840304183,32.36692,1.2856463878327,23.45057,89.73859,179.7956274,209.885931558935,0.491920152091255,0.193346007604563,0,124.94211026616,0.00285171102661597,0,0,0.165608364112477,0.0616539923954373,0.0238403041825095,0.58328897338403,0.0404372623574144,19.5342205323194,0.285171102661597,"LS06","Recipe"
2,"012001","Bread, brown coated","BREADS",1,1444.9767,202.337209286,22.6209302325581,16.081395349,1.66279069767442,10.3255814,3,7.3255814,2.30232558,3.5418605,10.52325581,0.243604651162791,0.000243604651162791,2.37959302325581,3.10675581395349,3.54448837209302,0,0.697674418604651,42.093023,1.57674418604651,32.813953,172.3488,136.4883721,1144.53488372093,1.1593023255814,0.137906976744186,19.3023255813953,35.3232558139535,38.4872093023256,0,4.61627906976744,3.52820930232558,0.0788372093023256,0.166046511627907,0.57906976744186,0.0431162790697674,20.6976744186047,0,"LS06","Recipe"
1,"012002","Bread, brown, baked","BREADS",1,1026.1,230.8,36.5,44.1,1.4,8.6,8.6,0,6.6,2,2,0,0,0.38,0.18,0.83,NA,0,55,1.5,74,174,222,451,1.4,0.19,4,1.26,0,0,0,0,0.16,0.06,2.6,0.136,42,0,"LS06","SA91"
1,"012003","Bread, brown, steamed","BREADS",1,824.6955,177.34301615,51.7906089988016,34.388510335,1.21507789519556,6.96780695,6.86349275520209,0,0.05719577,0.9640484,1.10197189,0,0,0.165037041072012,0.115922213748774,0.490276718596797,33.0794600322871,1.30201962035495,72.077568,1.80509859461815,44.733631,128.8888,143.708465,259.99019501035,1.05305588844101,0.178744961324763,2.24452554744526,1034.97262773723,0,0,0,0.326832988342957,0.131347641355267,0.0358176271925046,1.37281294258634,0.100582852162545,17.0770236409195,NA,"LS06","Recipe"
1,"012004","Bread, white, baked","BREADS",1,1070.6,249.4,35.4,49.3,1.4,8.5,8.5,0,3.1,2.1,1.8,0,0,0.32,0.15,0.72,NA,0,56,1.2,29,103,138,490,1,0.3,6,0.46,0,NA,0,0,0.15,0.04,1.2,0.072,30,0,"LS06","SA91"
1,"012005","Bread, white, steamed","BREADS",1,818.1588,185.474224732,51.7906089988016,37.755880518,1.11702799869267,6.36861314,6.26429894324,0,0.05719577,0.9640484,0.7751389,0,0,0.110564876348186,0.0614500490249482,0.326860224425319,36.5953906644614,1.14638486400116,77.524785,1.20590478265606,18.04227,68.96939,78.3418673,259.445473363111,0.508334241202746,0.102483930711406,1.69980390020699,381.306651051313,0,0,0,0.163416494171478,0.10846933217126,0.0227443076587864,0.719146965900425,0.0515579039111014,11.6298071685369,0.000817082470857392,"LS06","Recipe"
1,"013003","Macaroni, raw","PASTA",1,1527.34,341.836363636,9.7,68.909090909,2.11,12,12,0,3.2,0.88,1.8,0,0,0.3,0.1,0.8,66.9090909090909,2.0952380952381,25,1.6,53,180,230,11,1.5,0.3,20,0.9,NA,0,NA,0,0.18,0.05,2.9,0.1,23,0,"LS06","GB6"
1,"013002","Macaroni, boiled","PASTA",1,361.51,121.772727272,78.1,16.818181818,2.11,12,12,0,1.8,0.27,0.5,0,0,0.1,0,0.2,16.5454545454545,0.285714285714286,6,0.5,14,42,25,1,0.5,0.09,5,0.3,NA,0,NA,0,0.03,0,0.5,0.01,3,0,"LS06","GB6"
2,"013004","Noodles, egg, raw","PASTA",1,1690.26,382.927272728,9.1,65.181818182,2.12,12.1,12.1,0,NA,1.12,8.2,0.03,3e-05,2.3,3.5,0.9,63.4545454545454,1.80952380952381,28,1.5,43,200,260,180,1.3,0.24,NA,800,NA,0,NA,0.370000004768372,0.26,0.1,2.2,0.1,29,0,"LS06","GB6"
2,"013005","Noodles, egg, boiled","PASTA",1,149.5805,35.887369296,91.5316814159292,5.768302494,0.187610619469027,1.07079646,1.07079646017699,0,0,0.5231858,0.72566372,2.65486725663717,0.00265486725663717,0.20353982300885,0.309734513274336,0.079646017699115,5.61544650040225,0.160134850400337,3.929204,0.133805309734513,4.782301,17.70265,23.3238938,156.46017699115,0.115398230088496,0.0264778761061947,0,70.7964601769911,0,0,0,0.0327433632538382,0.0138053097345133,0.00743362831858407,0.116814159292035,0.00530973451327434,1.28318584070796,0,"LS06","Recipe"
1,"013007","Spaghetti, white, raw","PASTA",1,1525.64,335.654545456,9.8,67.363636364,2.11,12,12,0,3.2,0.88,1.8,0,0,0.2,0.2,0.8,64.3636363636364,3.14285714285714,25,2.1,56,190,250,3,1.5,0.32,17,0.9,NA,0,0,0,0.22,0.03,3.1,0.17,23,0,"LS06","GB6"
1,"013008","Spaghetti, white, boiled","PASTA",1,438.61,103.427272728,73.8,20.181818182,0.63,3.6,3.6,0,1.8,0.27,0.7,0,0,0.1,0.1,0.3,19.7272727272727,0.476190476190476,7,0.5,15,44,45,1,0.5,0.1,5,0.3,NA,0,0,0,0.01,0.01,0.5,0.02,7,0,"LS06","GB6"
2,"013006","Spaghetti bolognaise","PASTA",1,284.4706,66.65828873,85.6458823529412,6.831729055,0.521176470588235,3.14313725,1.21176470588235,1.9313725,0.36470588,0.6639216,2.75098039,0.00588235294117647,5.88235294117647e-06,0.821078431372549,0.878921568627451,0.759411764705882,6.31016042780749,0.484593837535014,5.686275,0.358039215686275,8.690196,35.4549,58.4078431,164.21568627451,0.539019607843137,0.0412941176470588,2.37254901960784,5.57843137254902,0.794117647058823,4.52941176470588,0,0.417647058823529,0.0172941176470588,0.012,0.535294117647059,0.0342352941176471,2.00980392156863,0.509803921568628,"LS06","Recipe"
2,"014004","Cake, madeira","CAKES AND BISCUITS",1,1638.2,369.863636364,20.2,53.090909091,0.94,5.4,5.4,0,NA,1.2,15.1,NA,NA,8.4,3.8,1.6,19.9090909090909,34.7619047619048,42,1.1,12,120,120,380,0.5,0.1,NA,NA,NA,NA,NA,0.86,0.06,0.11,0.5,NA,NA,0,"LS06","GB6"
2,"014005","Cake, sponge","CAKES AND BISCUITS",1,1557.5,280.027272728,15.2,48.181818182,1.05,6.3,6.3,0,NA,1.3,6.9,0.112,0.000112,5.8,8.9,10.9,NA,NA,69,1.3,10,156,83,326,0.6,0.11,4,200,NA,100,NA,9.7,0.09,0.12,0.5,0.06,10,0,"LS06","GB6"
2,"014006","Fat cakes, homemade, brown","CAKES AND BISCUITS",1,2540.4149,606.728956722,17.7783984041037,17.998069898,0.635691080079795,3.64534055,3.59076660017099,0,0.02992306,0.5023083,57.57281277,0,0,7.2963736107153,10.6448589341693,36.8595183813052,17.3061478276639,0.688243835579259,37.514962,0.936848104873183,23.369051,67.38729,74.4063836,135.95269307495,0.550926189797663,0.0934226275292106,1.17426617269877,541.465588486748,1.70988885722428,0,0,22.5249358791679,0.0687033342832716,0.0186976346537475,0.717939583927045,0.0526218295810772,8.93416927899687,0.00042747221430607,"LS06","Recipe"
1,"014007","Fat cakes, homemade, white","CAKES AND BISCUITS",1,2536.8983,610.954682756,17.7820461669991,19.752706029,0.584394414363066,3.33186093,3.27728697634654,0,0.02992306,0.5043602,57.40182388,0,0,7.2678754630949,10.6163607865489,36.774023938444,19.1455737195264,0.599753016053956,40.558564,0.630891992020519,9.439156,36.08264,40.9860359,135.733827301225,0.265944713593616,0.0536164149330294,0.889284696494728,199.487817041892,1.70988885722428,0,0,22.4394414363066,0.0567477913935594,0.0118991165574238,0.376235394699344,0.026973496722713,6.0843545169564,0.00042747221430607,"LS06","Recipe"
