"","original_food_id","original_food_name","food_genus_id","food_genus_description","food_group","food_subgroup","food_genus_confidence","fct_name","data_reference_original_id","moisture_in_g","energy_in_kcal","energy_in_kj","nitrogen_in_g","totalprotein_in_g","totalfats_in_g","saturatedfa_in_g","monounsaturatedfa_in_g","polyunsaturatedfa_in_g","cholesterol_in_mg","carbohydrates_in_g","fibre_in_g","ash_in_g","ca_in_mg","fe_in_mg","mg_in_mg","p_in_mg","k_in_mg","na_in_mg","zn_in_mg","cu_in_mg","mn_in_mcg","i_in_mcg","se_in_mcg","vitamina_in_rae_in_mcg","thiamin_in_mg","riboflavin_in_mg","niacin_in_mg","vitaminb6_in_mg","folicacid_in_mcg","folate_in_mcg","vitaminb12_in_mcg","pantothenate_in_mg","biotin_in_mcg","vitaminc_in_mg","vitamind_in_mcg","vitamine_in_mg","phyticacid_in_mg"
"109","MW03_0020","Fish, catfish, dry, Clarius gariepinus, (Mlamba wouma)",NA,NA,NA,NA,NA,"MAFOODS","9",17,418.514,1753.522,9.211,57.57,20.13,NA,NA,NA,NA,1.766,0,3.532,1145,3.179,143,1345,1328,340,5.5,0.2,3400,NA,NA,88.298,0.424,0.212,4.945,1.024,NA,28.255,8.123,NA,NA,0,30.374,2.049,0
"110","MW03_0021","Fish, catfish, fresh, fried, (Mlamba wokazinga)",NA,NA,NA,NA,NA,"MAFOODS","R34",60.81064356,207.149505,865.6576733,2.900792079,18.1299505,11.78217822,0.382425743,0.724009901,2.439356436,NA,7.028712871,0.118811881,1.143316832,43.93564356,1.730742574,29.11752475,223.8527723,279.3421782,77.79891089,0.838490099,0.040222772,NA,NA,NA,37.82487624,0.140971535,0.175732673,1.066804455,0.228938119,NA,18.15594059,1.887376238,NA,NA,0,NA,1.531287129,0
"111","MW03_0022","Fish, catfish, raw, Synodontis,(Nkholokolo)",NA,NA,NA,NA,NA,"MAFOODS","WA",76.5,116.5,488,2.608,16.3,5.7,NA,NA,NA,NA,0,0,1,38,0.9,30,191,304,48,0.6,0.05,NA,NA,NA,25,0.12,0.06,1.4,0.29,NA,8,2.3,NA,NA,NA,NA,NA,0
"112","MW03_0023","Fish, catfish, smoked, Clarias gariepinus, (Mlamba wowamba)",NA,NA,NA,NA,NA,"MAFOODS","9",14,433.66,1816.98,9.536,59.6,20.86,NA,NA,NA,NA,0,0,3.66,929,3.294,139,1016,1273,258,5.8,0.1,3080,NA,NA,91.49,0.44,0.22,5.123,1.06,NA,29.277,8.427,NA,NA,0,31.472,2.123,0
"113","MW03_0024","Fish, fillet, fresh, Rhamphochromis esox, (Mnofu wa mcheni wa fuleshi)",NA,NA,NA,NA,NA,"MAFOODS","13",65.77,167.928957,699.308631,2.5728,16.081254,11.511549,NA,NA,NA,NA,0,0,1.328124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"114","MW03_0025","Fish, fresh, gutted, Rhamphochromis esox,(Mcheni wa fuleshi)",NA,NA,NA,NA,NA,"MAFOODS","13",57.71,237.690945,988.803635,3.3488,20.93355,17.106305,NA,NA,NA,NA,0,0,3.962573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"115","MW03_0026","Fish, gutted, frozen, Rhamphochromis esox, (Mcheni wawuma ndi ayesi)",NA,NA,NA,NA,NA,"MAFOODS","13",56.6,225.9187,939.4798,3.083,19.26526,16.53974,NA,NA,NA,NA,0,0,4.51794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"116","MW03_0027","Fish, lake sardine, whole, dried, Engraulicypris breianalis, (Usipa wowuma)",NA,NA,NA,NA,NA,"MAFOODS","9",13,363.582,1532.661,10.758,67.243,10.05,NA,NA,NA,NA,1.04,0,8.665,1453,6.239,155,1630,1235,235,25.4,0.4,970,NA,NA,65.857,0.069,0.728,32.582,3.327,NA,13.865,38.127,NA,NA,NA,NA,2.53,0
"117","MW03_0028","Fish, powder, Engraulicypris sardella, (Ufa wausipa)",NA,NA,NA,NA,NA,"MAFOODS","6",9.4,387.9,1628.7,9.552,59.7,15.9,NA,NA,NA,NA,0,1.5,14.9,512.359,46.124,850.902,0.193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"118","MW03_0029","Fish, tilapia, fresh, fried, (Chambo chokazinga)",NA,NA,NA,NA,NA,"MAFOODS","R52",53.82729469,225.3441526,937.9015449,1.939231079,12.11989231,15.84888285,0.995954106,1.884319646,6.349396135,NA,8.30394525,0.252214171,4.663496377,112.6348631,4.368417874,86.2715781,13.65613426,24.47133655,0.322342995,NA,0.003140097,1.831723027,NA,NA,NA,0.031209742,0.012326892,0.102950886,0.009720209,NA,2.327596618,0,0.005652174,0.060185185,1.044082126,0,3.983514493,0
"119","MW03_0030","Fish, tilapia, fresh, grilled, (Chambo chootcha)",NA,NA,NA,NA,NA,"MAFOODS","R33",67.96268815,146.4413292,608.3542241,1.809412762,11.30816727,11.21714013,2.620945516,1.423362307,0.805808777,NA,0.063599746,0,4.943873225,116.5412338,4.014733941,87.85244859,0.072265211,0.57239771,47.6998092,0,NA,NA,NA,NA,54.05978376,0.082679669,0.108119568,1.144795421,0.127199491,NA,11.44795421,0.060419758,NA,NA,0,NA,0.635997456,0
"120","MW03_0031","Fish, tilapia, whole, dried, Oreochromis shiranus, (Chambo chouma)",NA,NA,NA,NA,NA,"MAFOODS","9",6,331.498,1402.794,11.489,71.813,4.858,NA,NA,NA,NA,0,0,17.198,1664,44.059,161,1369,1184,263,3.7,0.6,2790,NA,NA,0,0.053,0.236,3.44,0.722,NA,13.128,15.912,NA,NA,NA,NA,0.761,0
"121","MW03_0032","Fish, tilapia, whole, fresh, Oreochromis shiranus, (Chambo cha fuleshi)",NA,NA,NA,NA,NA,"MAFOODS","27",96.77,21.293784,89.430582,0.544,3.401046,0.8544,NA,NA,NA,NA,0,0,0.88644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"122","MW03_0033","Fish, whole, fresh, Barbus paludinosus, (Matemba a fuleshi)",NA,NA,NA,NA,NA,"MAFOODS","28",79.9,70.753,297.579,1.93,12.07,2.497,NA,NA,NA,NA,0,0,2.706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"123","MW03_0034","Fish, whole, fresh, Copadichromis inornatus, (Utaka wa fuleshi)",NA,NA,NA,NA,NA,"MAFOODS","15",72.9,114.1181,477.3123,2.35,14.6882,6.1517,NA,NA,NA,NA,0,0,4.1734,713.814,2.981,155.554,0.06775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"124","MW03_0035","Fish, whole, fresh, Engraulicypris sardella, (Usipa wa fuleshi)",NA,NA,NA,NA,NA,"MAFOODS","15",72.65,138.45093,578.19439,2.4208,15.13002,8.17765,NA,NA,NA,NA,1.083,0,2.95927,339.9605,4.6495,139.485,0.051965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"125","MW03_0036","Fish, whole, fresh, Oreochromis lidole, (Chambo cha fuleshi)",NA,NA,NA,NA,NA,"MAFOODS","15",74.75,94.71275,395.301375,1.707,10.668125,5.78225,NA,NA,NA,NA,0,0,4.55005,109.585,3.7875,82.82,0.068175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","MW03_0037","{(Fish, whole, fresh, Rhamphochromis esox, (Mcheni wa fuleshi)}*",NA,NA,NA,NA,NA,"MAFOODS","13",70.71,214.030817,889.417211,2.739,17.122934,16.171009,NA,NA,NA,NA,0,0,3.798913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"127","MW03_0038","Fish, whole, fresh, Rhamphochromis ferox, (Mcheni wa fuleshi)",NA,NA,NA,NA,NA,"MAFOODS","15",70.25,129.65,544.7,3.056,19.1,5.05,NA,NA,NA,NA,1.95,0,3.65,825,188,490,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"128","MW03_0039","Fish, whole, par-boiled, sun dried, Engraulicypris sardella, (Usipa ofutsa)",NA,NA,NA,NA,NA,"MAFOODS","15",56.3,193.98867,812.57091,4.3376,27.11148,9.50475,NA,NA,NA,NA,0,0,4.92499,510.416,9.177,283.176,0.0874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"129","MW03_0040","{(Fish, whole, salted, smoked, Rhamphochromis esox, (Mcheni wowamba)}*",NA,NA,NA,NA,NA,"MAFOODS","13",15.31,334.867,1393.1835,4.588,28.6845,24.001,NA,NA,NA,NA,1.03,0,18.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"130","MW03_0041","{(Fish, whole, salted, sun dried, Rhamphochromis esox, (Mcheni wadzuwa)}*",NA,NA,NA,NA,NA,"MAFOODS","13",21.97,346.779,1439.302,3.932,24.579,27.607,NA,NA,NA,NA,0,0,15.169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"131","MW03_0042","{(Fish, whole, smoked, Barbus paludinosus, (Matemba owamba)}*",NA,NA,NA,NA,NA,"MAFOODS","28",19.52,344.21,1441.93,7.73,48.32,16.77,NA,NA,NA,NA,0,0,9.6,1569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"132","MW03_0043","Fish, whole, smoked, Copadichromis inornatus, (Utaka wowamba)",NA,NA,NA,NA,NA,"MAFOODS","15",52.7,194.35,815.55,4.708,29.43,8.35,NA,NA,NA,NA,0.37,0,9.15,1744.424,12.298,355.696,0.15136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"133","MW03_0044","Fish, whole, smoked, Oreochromis lidole, (Chambo chowamba)",NA,NA,NA,NA,NA,"MAFOODS","15",12.75,339.56,1423.63,7.94,49.64,15.6,NA,NA,NA,NA,0,0,21.86,5870,190,312,320,1221.766,349.076,3.069,0.096,1179.57,NA,NA,NA,0.125,0.399,5.734,0.673,NA,4.986,10.19,0.773,NA,0,NA,0.499,0
"134","MW03_0045","Fish, whole, smoked, Rhamphochromis esox, (Mcheni owamba)",NA,NA,NA,NA,NA,"MAFOODS","13",12.9,465.3,1933.4,5.904,36.9,35.3,NA,NA,NA,NA,0,0,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"135","MW03_0046","Fish, whole, smoked, Rhamphochromis ferox, (Mcheni owamba)",NA,NA,NA,NA,NA,"MAFOODS","15",48.8,196.8,828.4,5.57,34.8,6.4,NA,NA,NA,NA,0,0,10.2,2485,464,792,1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"136","MW03_0047","Fish, tilapia, whole, smoked, sun dried, Oreochromis shiranus, (Chambo chowamba)",NA,NA,NA,NA,NA,"MAFOODS","9",9,354.154,1484.817,8.28,51.77,16.27,NA,NA,NA,NA,0,0,22.799,1565,198.17,172,1278,1274,364,3.2,0.1,1230,NA,NA,735.8,0.13,0.416,5.98,0.702,NA,5.2,11.18,0.806,NA,0,NA,0.52,0
"137","MW03_0048","Fish, whole, sun dried from fresh, Rhamphochromis esox, (Mcheni wadzuwa)",NA,NA,NA,NA,NA,"MAFOODS","13",21.03,491.153915,2037.702395,5.33,33.32534,39.761395,NA,NA,NA,NA,0,0,6.056999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"138","MW03_0049","Fish, whole, sun dried, Copadichromis inornatus, (Utaka wadzuwa)",NA,NA,NA,NA,NA,"MAFOODS","15",30.05,328.4,1373.05,6.369,39.81,18.12,NA,NA,NA,NA,1.52,0,10.7,1883.75,20.28,519.72,0.203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"139","MW03_0050","Fish, whole, sun dried, Engraulicypris sardella, (Usipa wadzuwa)",NA,NA,NA,NA,NA,"MAFOODS","15",20.25,353.8,1479.9,7.312,45.7,19,NA,NA,NA,NA,0,0,8.17,451,40.6,749,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"140","MW03_0051","Fish, whole, sun dried, Rhamphochromis ferox, (Mcheni wadzuwa)",NA,NA,NA,NA,NA,"MAFOODS","15",24.1,349.49,1464.07,7.86,49.1,17.01,NA,NA,NA,NA,0,0,12.15,2485,464,595,1180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"141","MW03_0052","Goat, meat, raw, (Nyama ya mbuzi)",NA,NA,NA,NA,NA,"MAFOODS","WA",68,165.4,689.7,2.8,17.5,10.6,NA,NA,NA,NA,0,0,1.1,11,2.4,27,150,385,82,3.45,0.16,NA,NA,NA,0,0.18,0.29,6.1,0.4,NA,5,1.1,NA,NA,0,NA,0.18,0
"142","MW03_0053","Lake flies stew, (Nkhungu zotendera)",NA,NA,NA,NA,NA,"MAFOODS","R26",48.1305325,303.9758091,1267.255505,3.469156293,21.75558783,19.71334716,0.213692946,0.404564315,1.363070539,0,5.258367911,4.625017289,2.129426003,126.5950899,2.806723721,65.51071923,317.3654219,258.765612,3.436704703,1.43434509,0.947623963,0.023651452,0.079875519,3.011479945,8.278008299,0.212740318,0.040765906,4.186438451,0.176219744,NA,26.54872752,0,0.003725104,NA,2.923184647,0,3.974152835,NA
"143","MW03_0054","Lake flies, dry, roasted, Chaoborus edulis, (Nkhungu)",NA,NA,NA,NA,NA,"MAFOODS","23",1.1,500.7,2100.6,10.7,67.2,21.9,NA,NA,NA,NA,0,8.7,6.1,37.5,0.9,NA,941.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"144","MW03_0055","Lake sardine stew, with groundnut flour, (Usipa wotendera)",NA,NA,NA,NA,NA,"MAFOODS","R25",48.34727856,249.8334091,1047.307847,4.997269001,31.23547113,11.58731339,0.131240842,0.248465671,0.837138185,NA,3.425492153,1.725594088,3.967561426,737.4567309,5.623886152,103.6939625,735.8795897,674.6842681,100.6424324,11.75508611,1.133517117,484.358725,0.204400178,2.749984073,35.67779481,0.136653359,0.319842745,14.01928168,1.324044044,NA,19.76729172,14.76855486,0.004816411,NA,3.636231392,0,3.157775701,NA
"145","MW03_0056","Lamb, meat, roast, (Nyama ya nkhosa yootcha)",NA,NA,NA,NA,NA,"MAFOODS","R54",44.50704225,361.6901408,1499.859155,3.718309859,23.23943662,29.85915493,NA,NA,NA,NA,0,0,1.408450704,14.08450704,2.957746479,30.98591549,209.8591549,334.5070423,107.0422535,4.690140845,0.154929577,NA,NA,NA,11.26760563,0.128169014,0.267605634,3.943661972,0.422535211,NA,1.971830986,2.85915493,NA,NA,0,0.422535211,0.295774648,NA
"146","MW03_0057","Locust, raw, (Dzombe)",NA,NA,NA,NA,NA,"MAFOODS","WA",76.7,105.3,443.4,2.24,14,3.3,NA,NA,NA,NA,0.9,4,1.1,28,3,22,150,217,32,3.5,0.87,NA,NA,NA,NA,0.19,0.57,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"147","MW03_0058","Locust, roasted, (Dzombe lokazinga)",NA,NA,NA,NA,NA,"MAFOODS","9",50,225.97,951.52,4.81,30.043,7.082,NA,NA,NA,NA,1.931,8.584,2.361,90,6.438,62,424,545,55,8.4,3,1460,NA,NA,NA,0.408,1.323,14.378,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"148","MW03_0059","Milk, cow, whole, fresh, (Mkaka wa ng'ombe wa madzi)",NA,NA,NA,NA,NA,"MAFOODS","20",87.86,66.5084,277.4732,0.46,2.8966,4.15,NA,NA,NA,NA,4.393,0,0.7,120,0.1,12,90,135.612,64.56,0.38,NA,NA,NA,NA,44,0.02,0.16,0.1,0.04,NA,5,0.4,NA,NA,1,NA,0.07,0
"149","MW03_0060","Milk, powder, full fat, vitamin A, D and Fe enriched, (Mkaka wa ngo'mbe ufa)",NA,NA,NA,NA,NA,"MAFOODS","ZA",3,504.4,2108.7,4.03,25.7,28,17.55,8.31,0.7,97,37.4,0,5.7,930,6,85,750,1200,350,3.34,0.08,40,NA,NA,NA,0.23,1.4,0.6,0.302,NA,37,1.8,2,13.9,9,10,1.08,NA
"150","MW03_0061","Milkshake, banana",NA,NA,NA,NA,NA,"MAFOODS","R35",82.6203966,81.42441926,342.3055524,0.383541076,2.413456091,2.998583569,NA,NA,NA,NA,10.59526912,0.600566572,0.735977337,87.53541076,0.160906516,17.20679887,71.10481586,201.3067989,46.32577904,0.325779037,0.024022663,188.6685552,NA,NA,32.25439093,0.026175637,0.125325779,0.223966006,0.130424929,NA,7.751274788,0.269121813,NA,NA,2.44305949,0,0.160679887,NA
"151","MW03_0062","Mutton stew, (Nyama ya nkhosa yokazingira)",NA,NA,NA,NA,NA,"MAFOODS","R56",77.36956807,125.3284558,522.4076653,0.903729436,5.764730943,8.190617422,0.207363833,0.383430556,1.298322082,NA,6.179196434,0.951219113,0.620207118,128.3836927,3.112608966,32.97927509,63.12149833,216.2259061,27.15201875,2.024841057,0.781309399,34.56311857,0.630857967,2.298354854,10.13960805,0.069735204,0.074276398,1.204947893,0.151807367,NA,48.42636331,0.582109851,0.063892721,0.235957266,5.321131284,0.086026086,1.025965131,NA
"152","MW03_0063","Mutton, meat, ~20% fat, raw, (Nyama ya Nkhosa)",NA,NA,NA,NA,NA,"MAFOODS","WA",60.6,256.8,1064.9,2.64,16.5,21.2,NA,NA,NA,NA,0,0,1,10,2.1,22,149,250,76,3.33,0.11,NA,NA,NA,10,0.13,0.19,3.5,0.4,NA,2,2.9,NA,NA,0,0.3,0.21,NA
"153","MW03_0064","Pork, meat,  ~20% fat, raw, Sus Scrofa domesticus, (Nyama ya nkhumba)",NA,NA,NA,NA,NA,"MAFOODS","WA",60.1,265.2,1099.6,2.67,16.8,22,NA,NA,NA,NA,0,0,1.1,10,1.4,20,170,301,68,3.6,0.1,NA,NA,NA,0,0.72,0.22,3.8,0.32,NA,2,0.8,NA,NA,0,0.7,0.1,NA
"154","MW03_0065","Quail, breast, raw, Coturnix japonica, (Chinziri)",NA,NA,NA,NA,NA,"MAFOODS","19",72.53,120.59,507.52,3.39,21.17,3.99,0.844,0.815,0.747,56.239,0,0,1.86,9.696,2.239,27.15,221.078,252.107,53.33,2.618,NA,NA,NA,NA,10.666,0.233,0.2356,7.951,0.514,NA,3.879,0.557,NA,NA,4.945,NA,NA,0
"155","MW03_0066","Rabbit stew, (Nyama ya kalulu yokazingira)",NA,NA,NA,NA,NA,"MAFOODS","R55",63.20769331,180.59249,757.8465919,3.942363414,24.61724341,7.737192355,0.134840286,0.255280154,0.860097748,NA,2.99189431,0.130378338,1.321674812,73.85669401,1.751710595,47.16725432,260.1362454,416.8341399,84.19372273,2.234683191,0.249934544,0,0,0.226806598,20.72787572,0.105628164,0.209747993,8.336783906,0.481992822,NA,5.187441089,7.669314016,NA,NA,0.451027666,0,1.432150026,NA
"156","MW03_0067","Rabbit, meat, raw, Oryctolagus cuniculus, (Nyama ya kalulu)",NA,NA,NA,NA,NA,"MAFOODS","WA",72.7,129.6,544.8,3.46,21.6,4.8,NA,NA,NA,NA,0,0,1,16,1.2,27,212,351,60,1.7,0.15,NA,NA,NA,10,0.11,0.15,9.5,0.57,NA,5,10,NA,NA,0,0,0.8,NA
"157","MW03_0068","Samoosa, beef filling, fried, (Samusa wa nyama ya ng'ombe wokazinga)",NA,NA,NA,NA,NA,"MAFOODS","R20C",64.37512855,179.7527496,749.9165776,2.541024534,15.89389202,11.22608649,1.034657687,1.958817952,6.599709715,NA,3.336384852,0.449518686,1.334641994,94.87853908,7.030376121,73.48831982,131.525189,295.1589731,37.85125871,2.435946135,0.420892848,NA,0.502725162,0.905714182,NA,0.044660206,0.138921527,4.429839016,0.160888819,NA,5.023966961,0.942884326,NA,NA,1.041238393,0.314866227,4.314355109,0.181229734
"158","MW03_0069","Termites, dry, Macrotermes subhyanlinus,(Ngumbi)",NA,NA,NA,NA,NA,"MAFOODS","23",2.9,627,2604.5,6.56,41,48.2,NA,NA,NA,NA,0,7.3,4.1,8.3,5.8,NA,478.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","MW04_0001","Bean, lima, green, fresh, Phaseolus lunatus,(Kabaifa/Kamumpanda)",NA,NA,NA,NA,NA,"MAFOODS","9",66,132.26,560.88,1.26,7.81,0.98,NA,NA,NA,0,17.45,5.596,2.158,29,3.586,66.236,161,660,17,1.3,0.3,700,NA,2.055,11.42,0.2478,0.1176,1.683,0.232,NA,NA,0,0.282,NA,26.723,0,0.365,NA
"160","MW04_0002","Black jack leaves stew, with groundnut flour, (Chisoso chotendera)",NA,NA,NA,NA,NA,"MAFOODS","R14",80.05136124,109.4804621,456.6705102,0.938064516,5.862765957,6.897163121,NA,NA,NA,0,3.170327156,2.81803935,1.45459849,582.0864791,9.255462137,203.0938,76.4235644,316.6280005,110.8934226,3.322820865,1.323206932,7056.644063,0.440402654,3.189224434,7.302676733,0.137477694,0.072516015,1.647373027,0.200845344,NA,90.92873027,0,0.034410432,0.027471974,7.379000229,0,2.112479982,NA
"161","MW04_0003","Cabbage, chinese, boiled, Brassica chinensis,(Chayinizi)",NA,NA,NA,NA,NA,"MAFOODS","9",95,18.75,79.545,0.128,0.795,0.114,NA,NA,NA,0,2.045,1.591,0.455,84,0.341,15,22,167,9,0.6,0.06,200,NA,NA,NA,0.023,0.023,0.455,0.049,NA,12.5,0,0.091,4.318,37.5,0,0,NA
"162","MW04_0004","Cabbage, raw, (Kabichi)",NA,NA,NA,NA,NA,"MAFOODS","10",92.18,32.041,136.053,0.23,1.448,0.097,NA,NA,NA,0,4.151,2.1931,0.579,51.324,0.8736,25.506,30.894,167.202,27.998,0.25428,0.041964,NA,NA,0.6981,NA,0.039,0.019,0.29,0.077,NA,15.447,0,0.154,4.634,28.963,0,0.241,NA
"163","MW04_0005","Carrot, with skin, raw, (Kaloti)",NA,NA,NA,NA,NA,"MAFOODS","ZA",89.2,40,170,0.14,0.9,0,NA,NA,NA,0,6.4,2.7,0.8,24,0.6,10,23,242,24,0.35,0.02,110,NA,NA,NA,0.03,0.12,0.6,0.06,NA,10,0,0.07,2.4,4,0,0.39,NA
"164","MW04_0006","Eggplant fritters, (Mabilinganya okazinga)",NA,NA,NA,NA,NA,"MAFOODS","R46",77.96431786,93.15952182,394.2425137,0.719208547,3.24924513,1.930363209,NA,NA,4.723,4.523,14.51199808,1.867820021,0.90194234,44.39346166,93.60420509,337.643602,73.83243457,298.9713443,24.25461316,86.95520501,0,1.994,1.534,0,17.50302029,3.870459484,0.182849694,29.60877595,0.084727811,NA,21.13207035,0.178918793,0,0.537,5.589306971,0,0.24483059,0
"165","MW04_0007","Eggplant, raw, (Mabilinganya)",NA,NA,NA,NA,NA,"MAFOODS","MZF",90,38.6,163.8,0.16,1,0.2,0,0,0,0,6.9,1.3,0.6,14,1.3,14,26,350,4,0.16,NA,NA,NA,NA,6,0.05,0.05,0.5,0.1,NA,29,0,NA,NA,9,0,0.3,NA
"166","MW04_0008","Green beans, raw, (Zitheba)",NA,NA,NA,NA,NA,"MAFOODS","ZA",89.7,38.1,161.8,0.34,2.1,0.1,0.02,0,0.05,0,3.8,3.4,0.8,51,1.3,24,45,265,5,0.36,0.11,250,NA,NA,NA,0.07,0.06,0.8,0.07,NA,23,0,0.17,6.1,9,0,0,NA
"167","MW04_0009","Green pepper, raw, (Gilini pepa)",NA,NA,NA,NA,NA,"MAFOODS","ZA",94.6,24.1,102.3,0.14,0.9,0.1,0.01,0.01,0.05,0,3.1,1.8,0.4,7,0.9,10,23,177,6,0.24,0.17,120,NA,NA,NA,0.04,0.02,0.6,0.171,NA,5,0,0.13,5.1,77,0,0.04,NA
"168","MW04_0010","Leaves, amaranth, boiled, Amaranthus thunbergii, (Bonongwe wowilitsa)",NA,NA,NA,NA,NA,"MAFOODS","9",84,57.378,243.394,0.91,5.7,0.37,NA,NA,NA,0,5.952,1.86,2.728,372,6.076,135,68,443,24,1.3,0.1,1888,NA,NA,282.72,0.0372,0.2852,0.744,0.1612,NA,52.08,0,NA,NA,23.56,0,0.31,NA
"169","MW04_0011","Leaves, amaranth, raw, (Bonongwe)",NA,NA,NA,NA,NA,"MAFOODS","10",87.8,41.9,177.7,0.61,3.8,0.3,NA,NA,NA,0,4.6,1.4,2.1,287.92,8.1374,157.38,58,602,13,0.59414,0.12322,NA,NA,0.93086,241,0.04,0.33,0.9,0.19,NA,79,0,NA,NA,45,0,0.24,NA
"170","MW04_0012","Leaves, black jack, raw, (Chisoso)",NA,NA,NA,NA,NA,"MAFOODS","10",88,40.28,170.44,0.8,5,0.6,NA,NA,NA,0,0.8,2.92,2.82,152.4,2.208,52.2,5.04,364.737,290,0.6828,0.1824,21000,NA,0.3708,NA,0.063,0.142,0.553,0.278,NA,277.105,0,0.095,0.079,18.158,0,1.189,NA
"171","MW04_0013","Leaves, cassava, boiled, Manihot esculenta, (Ntapasha/Chigwada chowilitsa)",NA,NA,NA,NA,NA,"MAFOODS","9",78,84.959,360.202,0.98,6.141,0.699,NA,NA,NA,0,10.572,2.954,1.477,178,3.42,75,94,304,13,1.2,0.05,920,NA,2.814,210.671,0.132,0.241,0.855,0.163,NA,48.198,0,NA,NA,12.438,0,1.967,NA
"172","MW04_0014","Leaves, cassava, raw, (Ntapasha/Chigwada)",NA,NA,NA,NA,NA,"MAFOODS","WA",73.2,104.1,441.3,1.2,7.5,0.9,NA,NA,NA,0,12.9,3.6,1.8,276,5.5,58,106,605,6,0.69,0.16,NA,NA,NA,286,0.25,0.46,1.6,0.3,NA,118,0,NA,NA,39,0,2.4,NA
"173","MW04_0015","Leaves, cat's whiskers, raw, Cleome gynadra, (Luni)",NA,NA,NA,NA,NA,"MAFOODS","18",82,44.68,188.54,0.76,4.8,1.08,NA,NA,NA,0,2.04,1.9,6.1,2209.8,35.7,91.2,14.4,573.6,22.8,2.6,0.504,1917.6,NA,NA,NA,0.12,0.144,1.56,0.416,NA,415.2,0,0.144,0.12,265.2,0,2.988,NA
"174","MW04_0016","Leaves, jews mallow, raw, Corchorus trilocularis, (Denje)",NA,NA,NA,NA,NA,"MAFOODS","21",77.3,79.0476,335.4548,0.66,4.1314,0.398,NA,NA,NA,0,12.08,2.655,3.093,495.314,8.06077,76.99,161.95,580.11,7.964,0.584,0.239,NA,NA,NA,346.474,0.199,0.704,1.593,0.398,NA,156.643,0,NA,NA,37.9544,0,1.049,NA
